,noted_date,temp,out/in,date,year,month,weekday,weekday_tag
10741,25-11-2018 15:35,41,Out,2018-11-25,2018,11,6,weekend
10742,25-11-2018 15:19,41,Out,2018-11-25,2018,11,6,weekend
10743,25-11-2018 15:17,40,Out,2018-11-25,2018,11,6,weekend
10744,25-11-2018 15:13,40,Out,2018-11-25,2018,11,6,weekend
10745,25-11-2018 15:09,41,Out,2018-11-25,2018,11,6,weekend
10746,25-11-2018 15:05,40,Out,2018-11-25,2018,11,6,weekend
10747,25-11-2018 15:03,40,Out,2018-11-25,2018,11,6,weekend
10748,25-11-2018 14:59,39,Out,2018-11-25,2018,11,6,weekend
10749,25-11-2018 14:47,39,Out,2018-11-25,2018,11,6,weekend
10750,25-11-2018 14:45,39,Out,2018-11-25,2018,11,6,weekend
10751,25-11-2018 14:43,40,Out,2018-11-25,2018,11,6,weekend
10752,25-11-2018 14:39,39,Out,2018-11-25,2018,11,6,weekend
10753,25-11-2018 14:35,40,Out,2018-11-25,2018,11,6,weekend
10754,25-11-2018 14:31,41,Out,2018-11-25,2018,11,6,weekend
10755,25-11-2018 14:27,42,Out,2018-11-25,2018,11,6,weekend
10756,25-11-2018 14:25,42,Out,2018-11-25,2018,11,6,weekend
10757,25-11-2018 14:21,42,Out,2018-11-25,2018,11,6,weekend
10758,25-11-2018 13:59,42,Out,2018-11-25,2018,11,6,weekend
10759,25-11-2018 13:57,42,Out,2018-11-25,2018,11,6,weekend
10760,25-11-2018 13:55,42,Out,2018-11-25,2018,11,6,weekend
10761,25-11-2018 13:39,42,Out,2018-11-25,2018,11,6,weekend
10762,25-11-2018 13:35,42,Out,2018-11-25,2018,11,6,weekend
10763,25-11-2018 13:33,43,Out,2018-11-25,2018,11,6,weekend
10764,25-11-2018 13:29,42,Out,2018-11-25,2018,11,6,weekend
10765,25-11-2018 13:27,42,Out,2018-11-25,2018,11,6,weekend
10766,25-11-2018 13:23,42,Out,2018-11-25,2018,11,6,weekend
10767,25-11-2018 13:19,42,Out,2018-11-25,2018,11,6,weekend
10768,25-11-2018 12:59,43,Out,2018-11-25,2018,11,6,weekend
10769,25-11-2018 12:53,43,Out,2018-11-25,2018,11,6,weekend
10770,25-11-2018 12:43,43,Out,2018-11-25,2018,11,6,weekend
10771,25-11-2018 12:11,44,Out,2018-11-25,2018,11,6,weekend
10772,25-11-2018 12:09,45,Out,2018-11-25,2018,11,6,weekend
10773,25-11-2018 12:03,44,Out,2018-11-25,2018,11,6,weekend
10774,25-11-2018 10:36,45,Out,2018-11-25,2018,11,6,weekend
10775,25-11-2018 10:34,46,Out,2018-11-25,2018,11,6,weekend
10776,25-11-2018 10:08,45,Out,2018-11-25,2018,11,6,weekend
10777,25-11-2018 10:06,46,Out,2018-11-25,2018,11,6,weekend
10778,25-11-2018 09:42,45,Out,2018-11-25,2018,11,6,weekend
10779,25-11-2018 09:40,46,Out,2018-11-25,2018,11,6,weekend
10780,25-11-2018 09:04,45,Out,2018-11-25,2018,11,6,weekend
10781,25-11-2018 08:52,44,Out,2018-11-25,2018,11,6,weekend
10782,25-11-2018 08:26,45,Out,2018-11-25,2018,11,6,weekend
10783,25-11-2018 08:24,44,Out,2018-11-25,2018,11,6,weekend
10784,25-11-2018 08:22,45,Out,2018-11-25,2018,11,6,weekend
10785,25-11-2018 08:12,44,Out,2018-11-25,2018,11,6,weekend
10786,25-11-2018 07:56,45,Out,2018-11-25,2018,11,6,weekend
10787,25-11-2018 07:50,44,Out,2018-11-25,2018,11,6,weekend
10788,25-11-2018 07:40,45,Out,2018-11-25,2018,11,6,weekend
10789,25-11-2018 07:28,44,Out,2018-11-25,2018,11,6,weekend
10790,25-11-2018 07:24,43,Out,2018-11-25,2018,11,6,weekend
10791,25-11-2018 07:00,44,Out,2018-11-25,2018,11,6,weekend
10792,25-11-2018 06:58,43,Out,2018-11-25,2018,11,6,weekend
10793,25-11-2018 06:56,44,Out,2018-11-25,2018,11,6,weekend
10794,25-11-2018 06:26,43,Out,2018-11-25,2018,11,6,weekend
10795,25-11-2018 06:22,42,Out,2018-11-25,2018,11,6,weekend
10796,25-11-2018 06:18,42,Out,2018-11-25,2018,11,6,weekend
10797,25-11-2018 06:14,42,Out,2018-11-25,2018,11,6,weekend
10798,25-11-2018 06:12,42,Out,2018-11-25,2018,11,6,weekend
10799,25-11-2018 06:08,42,Out,2018-11-25,2018,11,6,weekend
10800,25-11-2018 06:06,41,Out,2018-11-25,2018,11,6,weekend
10801,25-11-2018 06:04,43,Out,2018-11-25,2018,11,6,weekend
10802,25-11-2018 06:02,41,Out,2018-11-25,2018,11,6,weekend
10803,25-11-2018 05:54,42,Out,2018-11-25,2018,11,6,weekend
10804,25-11-2018 05:52,42,Out,2018-11-25,2018,11,6,weekend
10805,25-11-2018 05:50,42,Out,2018-11-25,2018,11,6,weekend
10806,25-11-2018 05:44,42,Out,2018-11-25,2018,11,6,weekend
10807,25-11-2018 05:42,42,Out,2018-11-25,2018,11,6,weekend
10808,25-11-2018 05:40,41,Out,2018-11-25,2018,11,6,weekend
10809,25-11-2018 05:38,41,Out,2018-11-25,2018,11,6,weekend
10810,25-11-2018 05:36,42,Out,2018-11-25,2018,11,6,weekend
10811,25-11-2018 05:32,41,Out,2018-11-25,2018,11,6,weekend
10812,25-11-2018 05:28,42,Out,2018-11-25,2018,11,6,weekend
10813,25-11-2018 05:26,41,Out,2018-11-25,2018,11,6,weekend
10814,25-11-2018 05:24,42,Out,2018-11-25,2018,11,6,weekend
10815,25-11-2018 05:18,41,Out,2018-11-25,2018,11,6,weekend
10816,25-11-2018 05:14,41,Out,2018-11-25,2018,11,6,weekend
10817,25-11-2018 05:08,40,Out,2018-11-25,2018,11,6,weekend
10818,25-11-2018 05:06,40,Out,2018-11-25,2018,11,6,weekend
10819,25-11-2018 05:04,40,Out,2018-11-25,2018,11,6,weekend
10820,25-11-2018 05:02,40,Out,2018-11-25,2018,11,6,weekend
10821,25-11-2018 04:58,39,Out,2018-11-25,2018,11,6,weekend
10822,25-11-2018 04:56,38,Out,2018-11-25,2018,11,6,weekend
10823,25-11-2018 04:42,39,Out,2018-11-25,2018,11,6,weekend
10824,25-11-2018 04:38,39,Out,2018-11-25,2018,11,6,weekend
10825,25-11-2018 04:36,39,Out,2018-11-25,2018,11,6,weekend
10826,25-11-2018 04:34,38,Out,2018-11-25,2018,11,6,weekend
10827,25-11-2018 04:32,39,Out,2018-11-25,2018,11,6,weekend
10828,25-11-2018 04:30,38,Out,2018-11-25,2018,11,6,weekend
10829,25-11-2018 04:28,39,Out,2018-11-25,2018,11,6,weekend
10830,25-11-2018 04:24,38,Out,2018-11-25,2018,11,6,weekend
10831,25-11-2018 04:22,39,Out,2018-11-25,2018,11,6,weekend
10832,25-11-2018 04:20,38,Out,2018-11-25,2018,11,6,weekend
10833,25-11-2018 04:18,39,Out,2018-11-25,2018,11,6,weekend
10834,25-11-2018 04:12,38,Out,2018-11-25,2018,11,6,weekend
10835,25-11-2018 04:02,38,Out,2018-11-25,2018,11,6,weekend
10836,25-11-2018 04:00,38,Out,2018-11-25,2018,11,6,weekend
10837,25-11-2018 03:52,38,Out,2018-11-25,2018,11,6,weekend
10838,25-11-2018 03:50,38,Out,2018-11-25,2018,11,6,weekend
10839,25-11-2018 03:48,37,Out,2018-11-25,2018,11,6,weekend
10840,25-11-2018 03:46,38,Out,2018-11-25,2018,11,6,weekend
10841,25-11-2018 03:44,37,Out,2018-11-25,2018,11,6,weekend
10842,25-11-2018 03:40,37,Out,2018-11-25,2018,11,6,weekend
10843,25-11-2018 03:38,36,Out,2018-11-25,2018,11,6,weekend
10844,25-11-2018 03:36,37,Out,2018-11-25,2018,11,6,weekend
10845,25-11-2018 03:34,37,Out,2018-11-25,2018,11,6,weekend
10846,25-11-2018 03:32,37,Out,2018-11-25,2018,11,6,weekend
10847,25-11-2018 03:30,36,Out,2018-11-25,2018,11,6,weekend
10848,25-11-2018 03:26,35,Out,2018-11-25,2018,11,6,weekend
10849,25-11-2018 03:24,36,Out,2018-11-25,2018,11,6,weekend
10850,25-11-2018 03:12,35,Out,2018-11-25,2018,11,6,weekend
10851,25-11-2018 03:10,36,Out,2018-11-25,2018,11,6,weekend
10852,25-11-2018 03:08,35,Out,2018-11-25,2018,11,6,weekend
10853,25-11-2018 03:06,35,Out,2018-11-25,2018,11,6,weekend
10854,25-11-2018 03:02,34,Out,2018-11-25,2018,11,6,weekend
10855,25-11-2018 03:00,34,Out,2018-11-25,2018,11,6,weekend
10856,25-11-2018 02:58,33,Out,2018-11-25,2018,11,6,weekend
10857,25-11-2018 02:56,34,Out,2018-11-25,2018,11,6,weekend
10858,25-11-2018 02:54,34,Out,2018-11-25,2018,11,6,weekend
10859,25-11-2018 02:52,33,Out,2018-11-25,2018,11,6,weekend
10860,25-11-2018 02:50,33,Out,2018-11-25,2018,11,6,weekend
10861,25-11-2018 02:48,33,Out,2018-11-25,2018,11,6,weekend
10862,25-11-2018 02:46,33,Out,2018-11-25,2018,11,6,weekend
10863,25-11-2018 02:44,34,Out,2018-11-25,2018,11,6,weekend
10864,25-11-2018 02:42,33,Out,2018-11-25,2018,11,6,weekend
10865,25-11-2018 02:40,34,Out,2018-11-25,2018,11,6,weekend
10866,25-11-2018 02:34,33,Out,2018-11-25,2018,11,6,weekend
10867,25-11-2018 02:30,33,Out,2018-11-25,2018,11,6,weekend
10868,25-11-2018 02:26,35,Out,2018-11-25,2018,11,6,weekend
10869,25-11-2018 02:22,34,Out,2018-11-25,2018,11,6,weekend
10870,25-11-2018 02:20,35,Out,2018-11-25,2018,11,6,weekend
10871,25-11-2018 02:16,36,Out,2018-11-25,2018,11,6,weekend
10872,25-11-2018 02:10,36,Out,2018-11-25,2018,11,6,weekend
10873,25-11-2018 02:08,35,Out,2018-11-25,2018,11,6,weekend
10874,25-11-2018 02:04,36,Out,2018-11-25,2018,11,6,weekend
10875,25-11-2018 02:00,35,Out,2018-11-25,2018,11,6,weekend
10876,25-11-2018 01:58,36,Out,2018-11-25,2018,11,6,weekend
10877,25-11-2018 01:56,36,Out,2018-11-25,2018,11,6,weekend
10878,25-11-2018 01:54,36,Out,2018-11-25,2018,11,6,weekend
10879,25-11-2018 01:52,36,Out,2018-11-25,2018,11,6,weekend
10880,25-11-2018 01:46,36,Out,2018-11-25,2018,11,6,weekend
10881,25-11-2018 01:44,35,Out,2018-11-25,2018,11,6,weekend
10882,25-11-2018 01:42,34,Out,2018-11-25,2018,11,6,weekend
10883,25-11-2018 01:40,35,Out,2018-11-25,2018,11,6,weekend
10884,25-11-2018 01:38,33,Out,2018-11-25,2018,11,6,weekend
10885,25-11-2018 01:36,33,Out,2018-11-25,2018,11,6,weekend
10886,25-11-2018 01:34,33,Out,2018-11-25,2018,11,6,weekend
10887,25-11-2018 01:32,33,Out,2018-11-25,2018,11,6,weekend
10888,25-11-2018 01:30,34,Out,2018-11-25,2018,11,6,weekend
10889,25-11-2018 01:28,34,Out,2018-11-25,2018,11,6,weekend
10890,25-11-2018 01:26,36,Out,2018-11-25,2018,11,6,weekend
10891,25-11-2018 01:24,35,Out,2018-11-25,2018,11,6,weekend
10892,25-11-2018 01:22,36,Out,2018-11-25,2018,11,6,weekend
10893,25-11-2018 01:18,35,Out,2018-11-25,2018,11,6,weekend
10894,25-11-2018 01:16,36,Out,2018-11-25,2018,11,6,weekend
10895,25-11-2018 01:14,37,Out,2018-11-25,2018,11,6,weekend
10896,25-11-2018 01:12,36,Out,2018-11-25,2018,11,6,weekend
10897,25-11-2018 01:10,37,Out,2018-11-25,2018,11,6,weekend
10898,25-11-2018 01:06,36,Out,2018-11-25,2018,11,6,weekend
10899,25-11-2018 01:04,35,Out,2018-11-25,2018,11,6,weekend
10900,25-11-2018 01:02,36,Out,2018-11-25,2018,11,6,weekend
10901,25-11-2018 01:00,37,Out,2018-11-25,2018,11,6,weekend
10902,25-11-2018 00:58,36,Out,2018-11-25,2018,11,6,weekend
10903,25-11-2018 00:56,36,Out,2018-11-25,2018,11,6,weekend
10904,25-11-2018 00:54,36,Out,2018-11-25,2018,11,6,weekend
10905,25-11-2018 00:52,36,Out,2018-11-25,2018,11,6,weekend
10906,25-11-2018 00:48,37,Out,2018-11-25,2018,11,6,weekend
10907,25-11-2018 00:46,36,Out,2018-11-25,2018,11,6,weekend
10908,25-11-2018 00:42,37,Out,2018-11-25,2018,11,6,weekend
10909,25-11-2018 00:40,36,Out,2018-11-25,2018,11,6,weekend
10910,25-11-2018 00:38,37,Out,2018-11-25,2018,11,6,weekend
10911,25-11-2018 00:36,36,Out,2018-11-25,2018,11,6,weekend
10912,25-11-2018 00:28,37,Out,2018-11-25,2018,11,6,weekend
10913,25-11-2018 00:24,37,Out,2018-11-25,2018,11,6,weekend
10914,25-11-2018 00:22,36,Out,2018-11-25,2018,11,6,weekend
10915,25-11-2018 00:20,35,Out,2018-11-25,2018,11,6,weekend
10916,25-11-2018 00:18,37,Out,2018-11-25,2018,11,6,weekend
10917,25-11-2018 00:16,36,Out,2018-11-25,2018,11,6,weekend
10918,25-11-2018 00:14,37,Out,2018-11-25,2018,11,6,weekend
10919,25-11-2018 00:12,38,Out,2018-11-25,2018,11,6,weekend
10920,24-11-2018 23:50,37,Out,2018-11-24,2018,11,5,weekend
10921,24-11-2018 23:48,37,Out,2018-11-24,2018,11,5,weekend
10922,24-11-2018 23:46,36,Out,2018-11-24,2018,11,5,weekend
10923,24-11-2018 23:44,35,Out,2018-11-24,2018,11,5,weekend
10924,24-11-2018 23:42,36,Out,2018-11-24,2018,11,5,weekend
10925,24-11-2018 23:40,36,Out,2018-11-24,2018,11,5,weekend
10926,24-11-2018 23:38,37,Out,2018-11-24,2018,11,5,weekend
10927,24-11-2018 23:36,36,Out,2018-11-24,2018,11,5,weekend
10928,24-11-2018 23:34,37,Out,2018-11-24,2018,11,5,weekend
10929,24-11-2018 23:32,36,Out,2018-11-24,2018,11,5,weekend
10930,24-11-2018 23:30,35,Out,2018-11-24,2018,11,5,weekend
10931,24-11-2018 23:28,35,Out,2018-11-24,2018,11,5,weekend
10932,24-11-2018 23:26,38,Out,2018-11-24,2018,11,5,weekend
10933,24-11-2018 23:24,37,Out,2018-11-24,2018,11,5,weekend
10934,24-11-2018 23:22,36,Out,2018-11-24,2018,11,5,weekend
10935,24-11-2018 23:18,36,Out,2018-11-24,2018,11,5,weekend
10936,24-11-2018 23:14,37,Out,2018-11-24,2018,11,5,weekend
10937,24-11-2018 23:12,37,Out,2018-11-24,2018,11,5,weekend
10938,24-11-2018 23:10,37,Out,2018-11-24,2018,11,5,weekend
10939,24-11-2018 23:06,36,Out,2018-11-24,2018,11,5,weekend
10940,24-11-2018 23:04,37,Out,2018-11-24,2018,11,5,weekend
10941,24-11-2018 23:02,38,Out,2018-11-24,2018,11,5,weekend
10942,24-11-2018 22:58,39,Out,2018-11-24,2018,11,5,weekend
10943,24-11-2018 22:56,38,Out,2018-11-24,2018,11,5,weekend
10944,24-11-2018 22:54,39,Out,2018-11-24,2018,11,5,weekend
10945,24-11-2018 22:48,38,Out,2018-11-24,2018,11,5,weekend
10946,24-11-2018 22:46,38,Out,2018-11-24,2018,11,5,weekend
10947,24-11-2018 22:44,39,Out,2018-11-24,2018,11,5,weekend
10948,24-11-2018 22:38,38,Out,2018-11-24,2018,11,5,weekend
10949,24-11-2018 22:36,36,Out,2018-11-24,2018,11,5,weekend
10950,24-11-2018 22:34,37,Out,2018-11-24,2018,11,5,weekend
10951,24-11-2018 22:32,38,Out,2018-11-24,2018,11,5,weekend
10952,24-11-2018 22:30,38,Out,2018-11-24,2018,11,5,weekend
10953,24-11-2018 22:28,38,Out,2018-11-24,2018,11,5,weekend
10954,24-11-2018 22:26,39,Out,2018-11-24,2018,11,5,weekend
10955,24-11-2018 22:14,39,Out,2018-11-24,2018,11,5,weekend
10956,24-11-2018 22:10,38,Out,2018-11-24,2018,11,5,weekend
10957,24-11-2018 22:06,39,Out,2018-11-24,2018,11,5,weekend
10958,24-11-2018 22:04,38,Out,2018-11-24,2018,11,5,weekend
10959,24-11-2018 22:00,39,Out,2018-11-24,2018,11,5,weekend
10960,24-11-2018 21:50,39,Out,2018-11-24,2018,11,5,weekend
10961,24-11-2018 21:48,38,Out,2018-11-24,2018,11,5,weekend
10962,24-11-2018 21:30,39,Out,2018-11-24,2018,11,5,weekend
10963,24-11-2018 21:28,40,Out,2018-11-24,2018,11,5,weekend
10964,24-11-2018 21:26,39,Out,2018-11-24,2018,11,5,weekend
10965,24-11-2018 21:24,40,Out,2018-11-24,2018,11,5,weekend
10966,24-11-2018 21:20,39,Out,2018-11-24,2018,11,5,weekend
10967,24-11-2018 21:18,38,Out,2018-11-24,2018,11,5,weekend
10968,24-11-2018 21:12,39,Out,2018-11-24,2018,11,5,weekend
10969,24-11-2018 21:10,40,Out,2018-11-24,2018,11,5,weekend
10970,24-11-2018 21:00,39,Out,2018-11-24,2018,11,5,weekend
10971,24-11-2018 20:56,39,Out,2018-11-24,2018,11,5,weekend
10972,24-11-2018 20:52,39,Out,2018-11-24,2018,11,5,weekend
10973,24-11-2018 20:48,39,Out,2018-11-24,2018,11,5,weekend
10974,24-11-2018 20:44,39,Out,2018-11-24,2018,11,5,weekend
10975,24-11-2018 20:42,39,Out,2018-11-24,2018,11,5,weekend
10976,24-11-2018 20:28,39,Out,2018-11-24,2018,11,5,weekend
10977,24-11-2018 20:26,39,Out,2018-11-24,2018,11,5,weekend
10978,24-11-2018 20:24,40,Out,2018-11-24,2018,11,5,weekend
10979,24-11-2018 20:14,39,Out,2018-11-24,2018,11,5,weekend
10980,24-11-2018 20:12,38,Out,2018-11-24,2018,11,5,weekend
10981,24-11-2018 20:10,39,Out,2018-11-24,2018,11,5,weekend
10982,24-11-2018 20:06,39,Out,2018-11-24,2018,11,5,weekend
10983,24-11-2018 20:04,40,Out,2018-11-24,2018,11,5,weekend
10984,24-11-2018 19:56,39,Out,2018-11-24,2018,11,5,weekend
10985,24-11-2018 19:50,39,Out,2018-11-24,2018,11,5,weekend
10986,24-11-2018 19:48,40,Out,2018-11-24,2018,11,5,weekend
10987,24-11-2018 19:42,39,Out,2018-11-24,2018,11,5,weekend
10988,24-11-2018 19:40,40,Out,2018-11-24,2018,11,5,weekend
10989,24-11-2018 19:38,39,Out,2018-11-24,2018,11,5,weekend
10990,24-11-2018 19:32,40,Out,2018-11-24,2018,11,5,weekend
10991,24-11-2018 19:30,41,Out,2018-11-24,2018,11,5,weekend
10992,24-11-2018 19:28,40,Out,2018-11-24,2018,11,5,weekend
10993,24-11-2018 19:26,39,Out,2018-11-24,2018,11,5,weekend
10994,24-11-2018 19:24,39,Out,2018-11-24,2018,11,5,weekend
10995,24-11-2018 19:20,40,Out,2018-11-24,2018,11,5,weekend
10996,24-11-2018 19:18,39,Out,2018-11-24,2018,11,5,weekend
10997,24-11-2018 19:16,40,Out,2018-11-24,2018,11,5,weekend
10998,24-11-2018 19:14,39,Out,2018-11-24,2018,11,5,weekend
10999,24-11-2018 19:12,40,Out,2018-11-24,2018,11,5,weekend
11000,24-11-2018 19:10,39,Out,2018-11-24,2018,11,5,weekend
11001,24-11-2018 19:08,39,Out,2018-11-24,2018,11,5,weekend
11002,24-11-2018 19:06,39,Out,2018-11-24,2018,11,5,weekend
11003,24-11-2018 19:04,40,Out,2018-11-24,2018,11,5,weekend
11004,24-11-2018 19:02,40,Out,2018-11-24,2018,11,5,weekend
11005,24-11-2018 19:00,39,Out,2018-11-24,2018,11,5,weekend
11006,24-11-2018 18:58,40,Out,2018-11-24,2018,11,5,weekend
11007,24-11-2018 18:56,37,Out,2018-11-24,2018,11,5,weekend
11008,24-11-2018 18:54,39,Out,2018-11-24,2018,11,5,weekend
11009,24-11-2018 18:53,40,Out,2018-11-24,2018,11,5,weekend
11010,24-11-2018 18:49,39,Out,2018-11-24,2018,11,5,weekend
11011,24-11-2018 18:43,40,Out,2018-11-24,2018,11,5,weekend
11012,24-11-2018 18:41,39,Out,2018-11-24,2018,11,5,weekend
11013,24-11-2018 18:39,41,Out,2018-11-24,2018,11,5,weekend
11014,24-11-2018 18:37,40,Out,2018-11-24,2018,11,5,weekend
11015,24-11-2018 18:33,40,Out,2018-11-24,2018,11,5,weekend
11016,24-11-2018 18:31,39,Out,2018-11-24,2018,11,5,weekend
11017,24-11-2018 18:29,40,Out,2018-11-24,2018,11,5,weekend
11018,24-11-2018 18:27,41,Out,2018-11-24,2018,11,5,weekend
11019,24-11-2018 18:23,40,Out,2018-11-24,2018,11,5,weekend
11020,24-11-2018 18:21,40,Out,2018-11-24,2018,11,5,weekend
11021,24-11-2018 18:17,41,Out,2018-11-24,2018,11,5,weekend
11022,24-11-2018 17:53,40,Out,2018-11-24,2018,11,5,weekend
11023,24-11-2018 17:49,40,Out,2018-11-24,2018,11,5,weekend
11024,24-11-2018 17:31,40,Out,2018-11-24,2018,11,5,weekend
11025,24-11-2018 17:29,41,Out,2018-11-24,2018,11,5,weekend
11026,24-11-2018 17:23,40,Out,2018-11-24,2018,11,5,weekend
11027,24-11-2018 17:21,39,Out,2018-11-24,2018,11,5,weekend
11028,24-11-2018 17:17,41,Out,2018-11-24,2018,11,5,weekend
11029,24-11-2018 17:15,40,Out,2018-11-24,2018,11,5,weekend
11030,24-11-2018 17:13,41,Out,2018-11-24,2018,11,5,weekend
11031,24-11-2018 17:11,40,Out,2018-11-24,2018,11,5,weekend
11032,24-11-2018 17:09,41,Out,2018-11-24,2018,11,5,weekend
11033,24-11-2018 17:03,40,Out,2018-11-24,2018,11,5,weekend
11034,24-11-2018 17:01,41,Out,2018-11-24,2018,11,5,weekend
11035,24-11-2018 16:57,40,Out,2018-11-24,2018,11,5,weekend
11036,24-11-2018 16:55,41,Out,2018-11-24,2018,11,5,weekend
11037,24-11-2018 16:53,39,Out,2018-11-24,2018,11,5,weekend
11038,24-11-2018 16:51,40,Out,2018-11-24,2018,11,5,weekend
11039,24-11-2018 16:49,40,Out,2018-11-24,2018,11,5,weekend
11040,24-11-2018 16:47,40,Out,2018-11-24,2018,11,5,weekend
11041,24-11-2018 16:45,39,Out,2018-11-24,2018,11,5,weekend
11042,24-11-2018 16:41,39,Out,2018-11-24,2018,11,5,weekend
11043,24-11-2018 16:39,40,Out,2018-11-24,2018,11,5,weekend
11044,24-11-2018 16:37,39,Out,2018-11-24,2018,11,5,weekend
11045,24-11-2018 16:35,40,Out,2018-11-24,2018,11,5,weekend
11046,24-11-2018 16:33,41,Out,2018-11-24,2018,11,5,weekend
11047,24-11-2018 16:29,40,Out,2018-11-24,2018,11,5,weekend
11048,24-11-2018 16:27,41,Out,2018-11-24,2018,11,5,weekend
11049,24-11-2018 16:21,40,Out,2018-11-24,2018,11,5,weekend
11050,24-11-2018 16:09,41,Out,2018-11-24,2018,11,5,weekend
11051,24-11-2018 16:07,40,Out,2018-11-24,2018,11,5,weekend
11052,24-11-2018 16:03,41,Out,2018-11-24,2018,11,5,weekend
11053,24-11-2018 15:55,40,Out,2018-11-24,2018,11,5,weekend
11054,24-11-2018 15:53,40,Out,2018-11-24,2018,11,5,weekend
11055,24-11-2018 15:51,41,Out,2018-11-24,2018,11,5,weekend
11056,24-11-2018 15:49,41,Out,2018-11-24,2018,11,5,weekend
11057,24-11-2018 15:47,40,Out,2018-11-24,2018,11,5,weekend
11058,24-11-2018 15:45,39,Out,2018-11-24,2018,11,5,weekend
11059,24-11-2018 15:43,40,Out,2018-11-24,2018,11,5,weekend
11060,24-11-2018 15:39,40,Out,2018-11-24,2018,11,5,weekend
11061,24-11-2018 15:37,41,Out,2018-11-24,2018,11,5,weekend
11062,24-11-2018 15:35,41,Out,2018-11-24,2018,11,5,weekend
11063,24-11-2018 15:33,40,Out,2018-11-24,2018,11,5,weekend
11064,24-11-2018 15:29,41,Out,2018-11-24,2018,11,5,weekend
11065,24-11-2018 15:27,40,Out,2018-11-24,2018,11,5,weekend
11066,24-11-2018 15:25,41,Out,2018-11-24,2018,11,5,weekend
11067,24-11-2018 15:23,40,Out,2018-11-24,2018,11,5,weekend
11068,24-11-2018 15:21,41,Out,2018-11-24,2018,11,5,weekend
11069,24-11-2018 15:13,41,Out,2018-11-24,2018,11,5,weekend
11070,24-11-2018 15:11,41,Out,2018-11-24,2018,11,5,weekend
11071,24-11-2018 15:07,41,Out,2018-11-24,2018,11,5,weekend
11072,24-11-2018 15:05,40,Out,2018-11-24,2018,11,5,weekend
11073,24-11-2018 15:03,41,Out,2018-11-24,2018,11,5,weekend
11074,24-11-2018 15:01,40,Out,2018-11-24,2018,11,5,weekend
11075,24-11-2018 14:59,41,Out,2018-11-24,2018,11,5,weekend
11076,24-11-2018 14:57,41,Out,2018-11-24,2018,11,5,weekend
11077,24-11-2018 14:53,42,Out,2018-11-24,2018,11,5,weekend
11078,24-11-2018 14:47,41,Out,2018-11-24,2018,11,5,weekend
11079,24-11-2018 14:45,42,Out,2018-11-24,2018,11,5,weekend
11080,24-11-2018 14:39,41,Out,2018-11-24,2018,11,5,weekend
11081,24-11-2018 14:37,42,Out,2018-11-24,2018,11,5,weekend
11082,24-11-2018 14:35,41,Out,2018-11-24,2018,11,5,weekend
11083,24-11-2018 14:33,42,Out,2018-11-24,2018,11,5,weekend
11084,24-11-2018 14:31,42,Out,2018-11-24,2018,11,5,weekend
11085,24-11-2018 14:27,42,Out,2018-11-24,2018,11,5,weekend
11086,24-11-2018 14:25,43,Out,2018-11-24,2018,11,5,weekend
11087,24-11-2018 14:23,42,Out,2018-11-24,2018,11,5,weekend
11088,24-11-2018 14:15,43,Out,2018-11-24,2018,11,5,weekend
11089,24-11-2018 14:13,42,Out,2018-11-24,2018,11,5,weekend
11090,24-11-2018 14:11,43,Out,2018-11-24,2018,11,5,weekend
11091,24-11-2018 14:09,42,Out,2018-11-24,2018,11,5,weekend
11092,24-11-2018 14:07,43,Out,2018-11-24,2018,11,5,weekend
11093,24-11-2018 13:59,42,Out,2018-11-24,2018,11,5,weekend
11094,24-11-2018 13:57,41,Out,2018-11-24,2018,11,5,weekend
11095,24-11-2018 13:55,42,Out,2018-11-24,2018,11,5,weekend
11096,24-11-2018 13:53,41,Out,2018-11-24,2018,11,5,weekend
11097,24-11-2018 13:49,42,Out,2018-11-24,2018,11,5,weekend
11098,24-11-2018 13:43,43,Out,2018-11-24,2018,11,5,weekend
11099,24-11-2018 13:39,42,Out,2018-11-24,2018,11,5,weekend
11100,24-11-2018 13:37,44,Out,2018-11-24,2018,11,5,weekend
11101,24-11-2018 13:27,43,Out,2018-11-24,2018,11,5,weekend
11102,24-11-2018 13:25,44,Out,2018-11-24,2018,11,5,weekend
11103,24-11-2018 13:23,43,Out,2018-11-24,2018,11,5,weekend
11104,24-11-2018 13:21,44,Out,2018-11-24,2018,11,5,weekend
11105,24-11-2018 13:17,43,Out,2018-11-24,2018,11,5,weekend
11106,24-11-2018 13:15,44,Out,2018-11-24,2018,11,5,weekend
11107,24-11-2018 13:13,43,Out,2018-11-24,2018,11,5,weekend
11108,24-11-2018 13:11,44,Out,2018-11-24,2018,11,5,weekend
11109,24-11-2018 13:09,43,Out,2018-11-24,2018,11,5,weekend
11110,24-11-2018 13:07,44,Out,2018-11-24,2018,11,5,weekend
11111,24-11-2018 13:03,43,Out,2018-11-24,2018,11,5,weekend
11112,24-11-2018 13:01,44,Out,2018-11-24,2018,11,5,weekend
11113,24-11-2018 12:59,43,Out,2018-11-24,2018,11,5,weekend
11114,24-11-2018 12:55,44,Out,2018-11-24,2018,11,5,weekend
11115,24-11-2018 12:53,45,Out,2018-11-24,2018,11,5,weekend
11116,24-11-2018 12:37,44,Out,2018-11-24,2018,11,5,weekend
11117,24-11-2018 12:35,43,Out,2018-11-24,2018,11,5,weekend
